Unnamed: 0,o_id,item1_img_path,item2_img_path,item3_img_path,item1_rating,item2_rating,item3_rating,rating,prob,occasion,label,item1_category,item2_category,item3_category
24487,33087,Amazon/images/51ElcvqU6PL.jpg,Amazon/images/4141zCkh5cL.jpg,Amazon/images/41XfUnB%2BnPL.jpg,3,1,1,3,"2,3",6,0,5,8,9
24488,31243,Amazon/images/41Mx3VPlFtL.jpg,Amazon/images/41EvLd1M9oL.jpg,Amazon/images/31bUZvU8elL.jpg,3,2,3,3,,6,1,5,10,7
24489,35761,Amazon/images/41IJ9yo-Q2L.jpg,Amazon/images/4170fAW4x%2BL.jpg,Amazon/images/31FIHQv9hnL.jpg,2,2,1,2,3,2,0,4,8,7
24490,26730,Amazon/images/51N9bKBudwL.jpg,Amazon/images/41QntJtgQDL.jpg,Amazon/images/41ZaB7kin0L.jpg,4,1,4,4,2,3,0,5,8,9
24491,29509,Amazon/images/41v9aOeMJZL.jpg,Amazon/images/41AN-y8OE2L.jpg,Amazon/images/41a66cvCVNL.jpg,3,3,3,3,,2,1,3,10,9
24492,41027,Amazon/images/51CuI%2BzdiUL.jpg,Amazon/images/418s61wlYKL.jpg,Amazon/images/41zsjIloWyL.jpg,4,1,4,4,2,3,0,5,8,0
24493,40363,Amazon/images/41SLN8QsyUL.jpg,Amazon/images/41JLqXo92XL.jpg,Amazon/images/41Llm4CrwkL.jpg,1,3,3,3,1,"2,3",0,5,10,2
24494,32547,Amazon/images/412aqfSS1pL.jpg,Amazon/images/41tlxfCZ-mL.jpg,Amazon/images/41HDEfy0kEL.jpg,1,1,2,1,,2,1,4,6,2
24495,34376,Amazon/images/41J4e5deAbL.jpg,Amazon/images/41cfgT3b4jL.jpg,Amazon/images/41nv-P%2BV3aL.jpg,2,1,3,2,2,3,0,5,6,9
24496,24098,Amazon/images/51aJ0lPB19L.jpg,Amazon/images/41pBNiokb-L.jpg,Amazon/images/41MNQRUio4L.jpg,1,2,3,2,1,2,0,5,10,9
24497,29119,Amazon/images/51AVRfEsbSL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/51E7Sbem7tL.jpg,4,4,4,4,,3,1,5,10,7
24498,35112,Amazon/images/41TRQVFmSzL.jpg,Amazon/images/41LwbwGME6L.jpg,Amazon/images/41hYgVFJ-QL.jpg,2,1,3,3,2,6,0,5,10,7
24499,40428,Amazon/images/411y6iHsYmL.jpg,Amazon/images/41Ruhs5fgAL.jpg,Amazon/images/41T82gwN2cL.jpg,3,3,1,3,3,6,0,5,10,9
24500,41687,Amazon/images/51Rg9dlP9YL.jpg,Amazon/images/41JLqXo92XL.jpg,Amazon/images/41M96LvtLIL.jpg,4,3,1,3,3,2,0,4,10,7
24501,32742,Amazon/images/41aUQ-34d9L.jpg,Amazon/images/41tlxfCZ-mL.jpg,Amazon/images/416wkD-qvHL.jpg,3,1,3,3,2,2,0,4,6,9
24502,34303,Amazon/images/41k9fcG1qQL.jpg,Amazon/images/41H8y9VoDdL.jpg,Amazon/images/41yKcnHawSL.jpg,2,2,1,2,3,2,0,4,10,0
24503,29569,Amazon/images/41LmB-mV1dL.jpg,Amazon/images/41QntJtgQDL.jpg,Amazon/images/31qiT6HKHxL.jpg,4,1,3,4,2,3,0,5,8,9
24504,40310,Amazon/images/41efuMfmp1L.jpg,Amazon/images/41OqzzS0osL.jpg,Amazon/images/31iDNUG7AiL.jpg,3,1,1,3,"2,3",1,0,5,8,0
24505,32328,Amazon/images/41MY7TSnscL.jpg,Amazon/images/41H8y9VoDdL.jpg,Amazon/images/41m3jnnENFL.jpg,1,3,3,3,1,"2,3",0,5,10,9
24506,32865,Amazon/images/41-EGQRaJiL.jpg,Amazon/images/41JLqXo92XL.jpg,Amazon/images/41OWEpE1ZUL.jpg,1,3,2,3,1,2,0,5,10,9
24507,42978,Amazon/images/41NPKe2%2BJbL.jpg,Amazon/images/41JLqXo92XL.jpg,Amazon/images/41r67CI%2BXuL.jpg,3,3,3,3,,2,1,11,10,9
24508,32320,Amazon/images/41tEU%2BL9xLL.jpg,Amazon/images/41GW7LdrC3L.jpg,Amazon/images/41iJTtYjeTL.jpg,3,1,3,3,2,2,0,4,8,9
24509,26145,Amazon/images/51aUZiuwP6L.jpg,Amazon/images/41-wQWb5UuL.jpg,Amazon/images/41zXCQqiI5L.jpg,3,2,1,3,3,2,0,4,8,0
24510,32984,Amazon/images/41XKwXaiGBL.jpg,Amazon/images/41tlxfCZ-mL.jpg,Amazon/images/41M02wPOBUL.jpg,3,1,3,3,2,6,0,5,6,7
24511,25875,Amazon/images/410D-BTM1gL.jpg,Amazon/images/41EF8EMZgML.jpg,Amazon/images/41f45fuGcoL.jpg,3,3,1,3,3,2,0,11,10,7
24512,37694,Amazon/images/419V2gRVmCL.jpg,Amazon/images/31X92zCp4AL.jpg,Amazon/images/51kwxKthhML.jpg,3,2,1,2,3,2,0,4,10,7
24513,28323,Amazon/images/51zNsu6xWAL.jpg,Amazon/images/31ZKv1DIcDL.jpg,Amazon/images/41dBi0eNE3L.jpg,4,3,4,4,,2,1,3,10,9
24514,41006,Amazon/images/41wamOCFTyL.jpg,Amazon/images/41qkVyC-qEL.jpg,Amazon/images/31m1jUre4fL.jpg,3,3,1,3,3,6,0,5,10,7
24515,24921,Amazon/images/41tKyNKeQqL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,Amazon/images/41rEEYGNJlL.jpg,3,3,1,3,3,6,0,5,10,0
24516,34277,Amazon/images/41gWKx-6mCL.jpg,Amazon/images/416mD8xhviL.jpg,Amazon/images/416MyTvrzRL.jpg,3,3,1,3,3,6,0,5,10,9
24517,35755,Amazon/images/41GWkg7Jw8L.jpg,Amazon/images/410mLyzHkFL.jpg,Amazon/images/31WSNa2iNzL.jpg,3,3,1,3,3,6,0,5,10,9
24518,25197,Amazon/images/51N9bKBudwL.jpg,Amazon/images/41j5wjiQuQL.jpg,Amazon/images/41rGaekYQgL.jpg,3,4,3,3,,3,1,5,10,9
24519,34455,Amazon/images/41yQTQK1GGL.jpg,Amazon/images/41S8tZ-9DqL.jpg,Amazon/images/41gbyWdIj3L.jpg,3,1,3,3,2,6,0,5,8,7
24520,26368,Amazon/images/4182rR3vljL.jpg,Amazon/images/41c0BzUWxyL.jpg,Amazon/images/314WQyrt%2BaL.jpg,3,3,3,3,,2,1,4,10,2
24521,29606,Amazon/images/51X1Qs0AHeL.jpg,Amazon/images/41QntJtgQDL.jpg,Amazon/images/41I1aTic93L.jpg,4,1,4,4,2,6,0,5,8,7
24522,35306,Amazon/images/41Wf%2BQ-pcnL.jpg,Amazon/images/41IR5Rrb%2BJL.jpg,Amazon/images/31-ikuEVggL.jpg,3,3,1,3,3,2,0,4,8,7
24523,35952,Amazon/images/41W41CUmLuL.jpg,Amazon/images/31YWPyylsxL.jpg,Amazon/images/31WSNa2iNzL.jpg,2,4,1,3,3,6,0,5,10,9
24524,24323,Amazon/images/41GekSeO-%2BL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/414cXIqYlyL.jpg,4,4,2,3,,2,1,3,10,9
24525,41082,Amazon/images/416SWoyodqL.jpg,Amazon/images/418s61wlYKL.jpg,Amazon/images/41s%2BtdvN9FL.jpg,4,1,4,4,2,3,0,5,8,2
24526,40283,Amazon/images/51iuA6MLbsL.jpg,Amazon/images/518cEfz0EeL.jpg,Amazon/images/31IhwoKm6PL.jpg,3,2,3,3,3,2,0,4,10,0
24527,29520,Amazon/images/413bfvh-HML.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/51Zuefpl4ML.jpg,3,4,4,4,,2,1,4,10,9
24528,27799,Amazon/images/4101WzY8NAL.jpg,Amazon/images/41sjQKFsskL.jpg,Amazon/images/514AQQOv87L.jpg,3,1,3,3,2,3,0,5,8,0
24529,29444,Amazon/images/41QdKUS39gL.jpg,Amazon/images/41QUqtDNIkL.jpg,Amazon/images/41nB02ttA6L.jpg,3,3,1,3,3,2,0,4,10,7
24530,42716,Amazon/images/41-NmsSnY8L.jpg,Amazon/images/41EvLd1M9oL.jpg,Amazon/images/41gYotIzUpL.jpg,4,3,4,4,,3,1,5,10,9
24531,24742,Amazon/images/41fMndG3edL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/41E8Tz-hYuL.jpg,3,3,3,3,,"2,3",1,5,10,9
24532,30140,Amazon/images/41JJ1G-mMkL.jpg,Amazon/images/410mLyzHkFL.jpg,Amazon/images/41iOd9vIT3L.jpg,2,3,3,3,,2,1,11,10,7
24533,29950,Amazon/images/51LjmUfUqHL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,Amazon/images/41w4CRXvU5L.jpg,3,2,4,3,,3,1,5,1,9
24534,39559,Amazon/images/5121aVIlkwL.jpg,Amazon/images/41%2BVxtfS66L.jpg,Amazon/images/41yF22s%2BsiL.jpg,3,3,3,3,,2,1,3,10,9
24535,20390,Amazon/images/41XOU3WoROL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,Amazon/images/31W4j51nSIL.jpg,3,1,3,3,2,3,0,5,1,0
24536,33293,Amazon/images/414oOY02paL.jpg,Amazon/images/41tlxfCZ-mL.jpg,Amazon/images/51dZQczpw5L.jpg,3,2,1,3,3,2,0,4,6,0
24537,29188,Amazon/images/41iTC4sry4L.jpg,Amazon/images/414Prd71XlL.jpg,Amazon/images/41az38VGKtL.jpg,3,1,3,3,2,"6,3",0,5,8,7
24538,28016,Amazon/images/51dLCjnvxeL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/31PFymeVx4L.jpg,4,4,4,4,,2,1,4,10,7
24539,27824,Amazon/images/41YVIuGrxqL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,Amazon/images/4159sKvi2eL.jpg,3,2,3,3,,3,1,5,1,2
24540,33818,Amazon/images/41LWUaHEEVL.jpg,Amazon/images/41vqgFpb2WL.jpg,Amazon/images/41mCYnl2LkL.jpg,2,2,1,2,3,2,0,4,8,7
24541,24192,Amazon/images/41fMndG3edL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/41u8L%2B11wkL.jpg,4,4,1,4,3,3,0,5,10,7
24542,42800,Amazon/images/411zYQlN16L.jpg,Amazon/images/410m2e4YTLL.jpg,Amazon/images/41APvSF%2BFqL.jpg,4,4,3,4,,2,1,4,10,9
24543,31971,Amazon/images/51DZ21Yl4bL.jpg,Amazon/images/41qkVyC-qEL.jpg,Amazon/images/41txcHrCyEL.jpg,2,3,4,3,,6,1,5,10,0
24544,32300,Amazon/images/41OoxAnPsoL.jpg,Amazon/images/41MAkhEnSlL.jpg,Amazon/images/51VrHhWhTcL.jpg,2,2,1,2,3,6,0,5,10,9
24545,42771,Amazon/images/41DpDyrIAQL.jpg,Amazon/images/41eegePLgHL.jpg,Amazon/images/41cVG6fLEQL.jpg,1,3,3,3,1,2,0,5,10,2
24546,25374,Amazon/images/61eveGXYofL.jpg,Amazon/images/41xh22uZXqL.jpg,Amazon/images/31eGfrK9ZQL.jpg,3,1,3,3,2,6,0,5,8,0
24547,29359,Amazon/images/41x3UmWxX8L.jpg,Amazon/images/41lgdSTtR0L.jpg,Amazon/images/51eQSajGQPL.jpg,3,3,1,3,3,3,0,5,10,0
24548,31044,Amazon/images/41J4e5deAbL.jpg,Amazon/images/412-eweLbML.jpg,Amazon/images/41oSoglqPTL.jpg,2,3,1,3,3,6,0,5,10,7
24549,29064,Amazon/images/51sGfaBok6L.jpg,Amazon/images/51oSaj2BUCL.jpg,Amazon/images/41-k4T4mdpL.jpg,3,1,3,3,2,2,0,4,10,0
24550,39121,Amazon/images/41Zmrwqy22L.jpg,Amazon/images/411E7lOBULL.jpg,Amazon/images/41H1Ru1BZ9L.jpg,3,1,3,3,2,2,0,4,8,0
24551,28450,Amazon/images/41Pio%2B7IPkL.jpg,Amazon/images/414Prd71XlL.jpg,Amazon/images/41d4wHWEVdL.jpg,3,2,3,3,,2,1,3,8,7
24552,37846,Amazon/images/41TQD0eKMxL.jpg,Amazon/images/41H8y9VoDdL.jpg,Amazon/images/51h2Z0jBTLL.jpg,3,2,3,3,,2,1,4,10,0
24553,25057,Amazon/images/41cAsQdgzIL.jpg,Amazon/images/411tFNX%2B51L.jpg,Amazon/images/31HfaPa2ARL.jpg,2,2,2,2,,"2,3",1,5,10,7
24554,31708,Amazon/images/51DZ21Yl4bL.jpg,Amazon/images/41qkVyC-qEL.jpg,Amazon/images/41C3lAzsIlL.jpg,2,3,1,2,3,6,0,5,10,7
24555,33465,Amazon/images/41XMaguUYJL.jpg,Amazon/images/41tlxfCZ-mL.jpg,Amazon/images/41oOTVP5JgL.jpg,4,1,4,4,2,6,0,5,6,2
24556,24546,Amazon/images/41St6v8lSZL.jpg,Amazon/images/41NzHlC46kL.jpg,Amazon/images/51-chh9bAeL.jpg,2,3,3,3,,2,1,4,10,7
24557,37672,Amazon/images/41wamOCFTyL.jpg,Amazon/images/41P8LFbvwrL.jpg,Amazon/images/41vDKZsM7mL.jpg,1,2,3,3,1,2,0,5,10,7
24558,26659,Amazon/images/41gRbQMKJBL.jpg,Amazon/images/41MedmiQ68L.jpg,Amazon/images/410yv74ZHgL.jpg,3,3,3,3,,3,1,5,10,2
24559,41075,Amazon/images/51Qfn-FO12L.jpg,Amazon/images/41JLqXo92XL.jpg,Amazon/images/41C9pZDvvVL.jpg,3,3,3,3,,2,1,11,10,9
24560,30306,Amazon/images/413ZMQhB9oL.jpg,Amazon/images/517ZFeByf5L.jpg,Amazon/images/31YWKcwZPrL.jpg,4,1,4,4,2,6,0,5,10,2
24561,36812,Amazon/images/41MnvaurJvL.jpg,Amazon/images/318zBpN4XCL.jpg,Amazon/images/41uk73iHDkL.jpg,4,1,4,4,2,3,0,5,8,7
24562,36270,Amazon/images/414SYsu1jvL.jpg,Amazon/images/410m2e4YTLL.jpg,Amazon/images/41vYgXuxJBL.jpg,1,3,3,3,1,2,0,5,10,9
24563,31661,Amazon/images/41oWegGzI%2BL.jpg,Amazon/images/418Xl21lrXL.jpg,Amazon/images/41jbg0PXGPL.jpg,3,1,3,3,2,6,0,5,8,7
24564,35627,Amazon/images/41MY7TSnscL.jpg,Amazon/images/410m2e4YTLL.jpg,Amazon/images/414rKCkdFnL.jpg,5,5,5,5,,3,1,5,10,2
24565,36997,Amazon/images/41rtljcD6bL.jpg,Amazon/images/41rKDTg509L.jpg,Amazon/images/41wj6O%2BYgjL.jpg,4,1,4,4,2,3,0,5,8,9
24566,25037,Amazon/images/51N9bKBudwL.jpg,Amazon/images/41lgdSTtR0L.jpg,Amazon/images/41vDKZsM7mL.jpg,3,3,3,3,,3,1,5,10,7
24567,27276,Amazon/images/51NnIOjMdrL.jpg,Amazon/images/41NzHlC46kL.jpg,Amazon/images/31IhwoKm6PL.jpg,4,4,2,4,3,3,0,5,10,0
24568,27428,Amazon/images/4117Nm%2BSvWL.jpg,Amazon/images/41QUqtDNIkL.jpg,Amazon/images/41xQ2gk2XwL.jpg,1,2,3,3,1,2,0,5,10,0
24569,35451,Amazon/images/317eZEIDTkL.jpg,Amazon/images/41Isz0EpciL.jpg,Amazon/images/412LG13I5FL.jpg,3,3,3,3,,2,1,3,10,0
24570,36818,Amazon/images/412sxQtYFiL.jpg,Amazon/images/41P8LFbvwrL.jpg,Amazon/images/41hIdDdqz4L.jpg,3,3,3,3,,"2,3",1,5,10,9
24571,32654,Amazon/images/41oWegGzI%2BL.jpg,Amazon/images/51C3fxe-ypL.jpg,Amazon/images/4100NDwo9mL.jpg,3,1,3,3,2,6,0,5,8,7
24572,35322,Amazon/images/41r%2BcQ%2BuwxL.jpg,Amazon/images/4170fAW4x%2BL.jpg,Amazon/images/41w%2BL1338CL.jpg,1,2,3,3,1,2,0,5,8,9
24573,28454,Amazon/images/4101WzY8NAL.jpg,Amazon/images/41tcYHChHoL.jpg,Amazon/images/51nyLq4YrbL.jpg,3,3,3,3,,"6,3",1,5,10,2
24574,35638,Amazon/images/41tkAU9VPrL.jpg,Amazon/images/41Isz0EpciL.jpg,Amazon/images/41Vt880GjqL.jpg,3,3,3,3,,2,1,3,10,9
24575,25608,Amazon/images/51iJIxzT8HL.jpg,Amazon/images/4182ZwGiNXL.jpg,Amazon/images/41DO5oUynOL.jpg,3,3,1,3,3,6,0,5,10,7
24576,29151,Amazon/images/41iZSaZqV3L.jpg,Amazon/images/41yU8P5S7xL.jpg,Amazon/images/41Ii%2B2GQ36L.jpg,3,3,3,3,,2,1,11,8,9
24577,31907,Amazon/images/41xtOb1c3UL.jpg,Amazon/images/418Xl21lrXL.jpg,Amazon/images/41Nl53t44uL.jpg,1,5,5,5,1,"2,3",0,5,8,9
24578,37642,Amazon/images/41jrg3MqNvL.jpg,Amazon/images/41CsP%2BvLU4L.jpg,Amazon/images/31BfSX87nHL.jpg,3,3,4,3,,2,1,5,10,2
24579,35616,Amazon/images/51LoFFOpdlL.jpg,Amazon/images/412SSGSOj%2BL.jpg,Amazon/images/41XAYD9THGL.jpg,1,3,3,3,,6,1,11,10,0
24580,26673,Amazon/images/41N5GvzzxlL.jpg,Amazon/images/413YvtgV2FL.jpg,Amazon/images/41HK5w74bwL.jpg,3,3,3,3,,2,1,4,10,7
24581,31196,Amazon/images/41SglQHYiFL.jpg,Amazon/images/41UNCeJq7JL.jpg,Amazon/images/41wysn7cd2L.jpg,3,3,1,3,3,6,0,5,10,7
24582,33303,Amazon/images/51mdmNCD3SL.jpg,Amazon/images/517ZFeByf5L.jpg,Amazon/images/41MEPZ3Ma1L.jpg,3,3,3,3,,2,1,11,10,9
24583,30089,Amazon/images/41a63jGExpL.jpg,Amazon/images/413XBtx7k5L.jpg,Amazon/images/41jeqO80PnL.jpg,3,1,3,3,2,3,0,5,8,9
24584,36465,Amazon/images/41-NmsSnY8L.jpg,Amazon/images/517ZFeByf5L.jpg,Amazon/images/41MUa-1qvQL.jpg,1,2,2,2,1,2,0,5,10,7
24585,37081,Amazon/images/41Uxr6g-h2L.jpg,Amazon/images/41P8LFbvwrL.jpg,Amazon/images/51ltjGRv1ML.jpg,1,2,2,2,1,2,0,5,10,9
24586,25131,Amazon/images/51lR02Vpn1L.jpg,Amazon/images/31gN%2BxtNdoL.jpg,Amazon/images/41GkSY00g%2BL.jpg,3,3,1,3,3,6,0,5,10,9
24587,28400,Amazon/images/513UuxTTSPL.jpg,Amazon/images/4162-T9AazL.jpg,Amazon/images/41TPCESYCZL.jpg,3,1,3,3,2,6,0,5,8,0
24588,36864,Amazon/images/41YvdVfShhL.jpg,Amazon/images/41BSkb1TkGL.jpg,Amazon/images/51fHrvCDxGL.jpg,4,2,1,3,3,6,0,5,10,0
24589,40479,Amazon/images/51TQGEArHIL.jpg,Amazon/images/41Rfob0qijL.jpg,Amazon/images/41La4wLyYoL.jpg,3,3,3,3,,2,1,11,10,9
24590,37095,Amazon/images/41AIQOYupfL.jpg,Amazon/images/41qkVyC-qEL.jpg,Amazon/images/41lXcMQu54L.jpg,4,4,4,4,,6,1,5,10,2
24591,42341,Amazon/images/411xJdH-DFL.jpg,Amazon/images/41oAxY%2B5AkL.jpg,Amazon/images/31%2B6tTzxcjL.jpg,4,1,1,4,"2,3",1,0,5,8,9
24592,26335,Amazon/images/41pIOv-jvsL.jpg,Amazon/images/41c0BzUWxyL.jpg,Amazon/images/41RLveQ0RxL.jpg,3,3,3,3,,3,1,5,10,9
24593,39737,Amazon/images/51ZDnbhIszL.jpg,Amazon/images/41WBw8cSniL.jpg,Amazon/images/41s2zKjyNsL.jpg,3,2,2,3,,2,1,4,10,7
24594,34128,Amazon/images/41oMaoUIBXL.jpg,Amazon/images/41S8tZ-9DqL.jpg,Amazon/images/41NuwnzqNAL.jpg,3,1,1,3,"2,3",1,0,5,8,7
24595,28628,Amazon/images/41d7%2BWNhWhL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/51Zp5IPNuFL.jpg,3,4,4,3,,2,1,11,10,7
24596,24558,Amazon/images/51XYFOyh4hL.jpg,Amazon/images/4170fAW4x%2BL.jpg,Amazon/images/51tNzb61oIL.jpg,3,1,3,3,2,2,0,5,8,9
24597,28079,Amazon/images/41owbGyUO5L.jpg,Amazon/images/31ZKv1DIcDL.jpg,Amazon/images/51e5dEXq6UL.jpg,2,2,1,2,3,6,0,5,10,0
24598,24046,Amazon/images/41GekSeO-%2BL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/51sdA1JTeVL.jpg,4,3,4,3,,2,1,3,10,0
24599,25134,Amazon/images/51X1Qs0AHeL.jpg,Amazon/images/41EZG-uOGfL.jpg,Amazon/images/41Jb5b%2BOK%2BL.jpg,3,2,1,3,3,6,0,5,10,7
24600,24209,Amazon/images/51ObWqcI7eL.jpg,Amazon/images/41czTuLOQvL.jpg,Amazon/images/411pj3-YwdL.jpg,3,2,3,3,,2,1,4,10,7
24601,31959,Amazon/images/41-295en0IL.jpg,Amazon/images/41fEM6NlbmL.jpg,Amazon/images/412qiJ4tNcL.jpg,1,3,3,3,1,2,0,5,10,9
24602,34309,Amazon/images/41oMaoUIBXL.jpg,Amazon/images/41S8tZ-9DqL.jpg,Amazon/images/41IvCB0vp3L.jpg,3,1,3,3,2,6,0,5,8,0
24603,24424,Amazon/images/41mRSFcjRqL.jpg,Amazon/images/4170fAW4x%2BL.jpg,Amazon/images/41zl%2BMwQx1L.jpg,3,1,3,3,2,6,0,5,8,7
24604,24159,Amazon/images/41gCsuywJaL.jpg,Amazon/images/41czTuLOQvL.jpg,Amazon/images/41fMT4-F%2BQL.jpg,1,3,3,3,1,2,0,5,10,7
24605,31722,Amazon/images/41ii%2BD6XvFL.jpg,Amazon/images/41EvLd1M9oL.jpg,Amazon/images/31MmmySOc6L.jpg,3,3,3,3,,6,1,5,10,7
24606,39872,Amazon/images/51NuT2n2ycL.jpg,Amazon/images/41UzxTofC4L.jpg,Amazon/images/41sy76C0gcL.jpg,3,1,3,3,2,6,0,5,8,7
24607,41596,Amazon/images/51lHj4KsnIL.jpg,Amazon/images/41YnNR5WVkL.jpg,Amazon/images/41nsEcu78aL.jpg,1,3,3,3,1,2,0,5,10,9
24608,33590,Amazon/images/41lDhdLqLYL.jpg,Amazon/images/41VUr5J-bQL.jpg,Amazon/images/41s3mhsBUVL.jpg,3,3,3,3,,6,1,5,10,7
24609,35213,Amazon/images/41tkAU9VPrL.jpg,Amazon/images/41Isz0EpciL.jpg,Amazon/images/41DHEuETqiL.jpg,3,3,3,3,,2,1,3,10,7
24610,35644,Amazon/images/41w5hcB3h%2BL.jpg,Amazon/images/31YWPyylsxL.jpg,Amazon/images/41egTdvBLSL.jpg,3,3,3,3,,6,1,5,10,2
24611,35601,Amazon/images/41MY7TSnscL.jpg,Amazon/images/410m2e4YTLL.jpg,Amazon/images/41AyP5oBL%2BL.jpg,5,4,5,5,,3,1,5,10,2
24612,42181,Amazon/images/41Pw%2Bvf8gPL.jpg,Amazon/images/41lCEtKaUXL.jpg,Amazon/images/41no3nAlDbL.jpg,5,4,4,4,,3,1,5,10,2
24613,40049,Amazon/images/41eWKUZai6L.jpg,Amazon/images/31Ry8eNBUaL.jpg,Amazon/images/417XLfa6SCL.jpg,2,3,3,3,,2,1,3,10,7
24614,30428,Amazon/images/41TN8vsO%2BkL.jpg,Amazon/images/41%2BVxtfS66L.jpg,Amazon/images/41SV5IOyHAL.jpg,1,3,3,3,1,2,0,5,10,7
24615,41537,Amazon/images/41FXXBOgSCL.jpg,Amazon/images/418s61wlYKL.jpg,Amazon/images/41C9pZDvvVL.jpg,3,1,1,3,"2,3",1,0,5,8,9
24616,24418,Amazon/images/4127weRa9yL.jpg,Amazon/images/41FQKH53N%2BL.jpg,Amazon/images/51BrUABpUTL.jpg,3,3,3,3,,6,1,5,10,2
24617,36848,Amazon/images/41Vqti6rkPL.jpg,Amazon/images/41P8LFbvwrL.jpg,Amazon/images/41mmhkHBhmL.jpg,3,1,3,3,2,6,0,5,10,7
24618,30759,Amazon/images/41iMVXNlZ2L.jpg,Amazon/images/41SL6riwIML.jpg,Amazon/images/41nSLxvliXL.jpg,3,1,1,3,"2,3",1,0,5,8,0
24619,32280,Amazon/images/41sU-YZAGIL.jpg,Amazon/images/41AZ3nCwX2L.jpg,Amazon/images/41lsQ0XeTeL.jpg,1,3,3,3,1,2,0,5,8,9
24620,31305,Amazon/images/41r5sIdLGzL.jpg,Amazon/images/412-eweLbML.jpg,Amazon/images/41Zajjol7cL.jpg,3,1,3,3,2,2,0,4,10,7
24621,36288,Amazon/images/41SD2SF55CL.jpg,Amazon/images/410m2e4YTLL.jpg,Amazon/images/51Wk21yBfkL.jpg,2,3,3,3,,6,1,5,10,0
24622,24636,Amazon/images/51iJIxzT8HL.jpg,Amazon/images/41QDfkfHEkL.jpg,Amazon/images/41LX-Ht0CaL.jpg,3,3,1,3,3,6,0,5,10,7
24623,37649,Amazon/images/41hqb1AfIVL.jpg,Amazon/images/41eegePLgHL.jpg,Amazon/images/41wysn7cd2L.jpg,1,3,3,3,1,2,0,5,10,7
24624,31893,Amazon/images/514gZ3%2BDdAL.jpg,Amazon/images/41B8yFjvJdL.jpg,Amazon/images/41MDT4JtdZL.jpg,3,2,2,2,,2,1,11,10,7
24625,30032,Amazon/images/416lJCJUnvL.jpg,Amazon/images/410mLyzHkFL.jpg,Amazon/images/51VBb4NMotL.jpg,3,3,3,3,,2,1,4,10,0
24626,34065,Amazon/images/41HmesL9RKL.jpg,Amazon/images/410m2e4YTLL.jpg,Amazon/images/41NuwnzqNAL.jpg,3,3,1,3,3,6,0,5,10,7
24627,42738,Amazon/images/519-CR2FbIL.jpg,Amazon/images/41eegePLgHL.jpg,Amazon/images/51WKbcDy2eL.jpg,4,3,4,4,,3,1,5,10,0
24628,30369,Amazon/images/416u%2BvdfVML.jpg,Amazon/images/31ka0r7juWL.jpg,Amazon/images/41GJbsw8hWL.jpg,3,3,3,3,,2,1,11,10,0
24629,39518,Amazon/images/41ohZ%2BatCFL.jpg,Amazon/images/41WBw8cSniL.jpg,Amazon/images/31KmHn%2BFNrL.jpg,3,2,1,3,3,2,0,4,10,7
24630,32470,Amazon/images/414NbR-%2BjEL.jpg,Amazon/images/41qkVyC-qEL.jpg,Amazon/images/41mdTJWx63L.jpg,2,3,4,3,,2,1,4,10,2
24631,40526,Amazon/images/41YpL3w0HwL.jpg,Amazon/images/41YnNR5WVkL.jpg,Amazon/images/416vDjRxcUL.jpg,1,4,4,4,1,2,0,5,10,2
24632,42035,Amazon/images/51tufYVr9KL.jpg,Amazon/images/41RDkv-AJcL.jpg,Amazon/images/410wyIq8tgL.jpg,3,3,3,3,,6,1,5,10,7
24633,24097,Amazon/images/51Kl%2BxhrehL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/41tjugwKlXL.jpg,3,3,3,3,,"2,3",1,5,10,7
24634,40228,Amazon/images/41MCd2JkLfL.jpg,Amazon/images/41Ruhs5fgAL.jpg,Amazon/images/41XfUnB%2BnPL.jpg,4,4,4,4,,2,1,4,10,9
24635,25328,Amazon/images/51zUKS4kAfL.jpg,Amazon/images/31Ll0TNLC6L.jpg,Amazon/images/41348O8%2BZ2L.jpg,4,4,4,4,,"6,3",1,5,10,2
24636,37730,Amazon/images/41-NmsSnY8L.jpg,Amazon/images/41eegePLgHL.jpg,Amazon/images/31xd7xaQQ1L.jpg,1,3,2,3,1,2,0,5,10,7
24637,26661,Amazon/images/51mXzjn90DL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,Amazon/images/419rxzCfzGL.jpg,3,3,1,3,3,6,0,5,10,0
24638,32206,Amazon/images/41wDLzifCeL.jpg,Amazon/images/41YvIFSYD6L.jpg,Amazon/images/31CHniXDuYL.jpg,3,2,3,3,,3,1,5,8,0
