"tw_img_url","bw_img_url","tw_price","bw_price","occasion","rating"
"179579408.jpg","172628055.jpg","16.00","105.00","2","4"
"120652566.jpg","118295431.jpg","16.00","86.00","2,3","3"
"120220375.jpg","126745118.jpg","520.00","285.00","4","5"
"193409160.jpg","174467589.jpg","280.00","200.00","2,3","5"
"183333754.jpg","191819378.jpg","265.00","25.00","2","3"
"195506209.jpg","198176399.jpg","22.00","27.00","4","2"
"173527511.jpg","161647662.jpg","37.00","210.00","2","3"
"175848732.jpg","176993998.jpg","73.00","49.00","4","5"
"150351506.jpg","138733391.jpg","17.00","72.00","3,4","2"
"147322908.jpg","143217422.jpg","17.00","125.00","6","5"
"152936122.jpg","169947271.jpg","238.00","16.00","3,4","4"
"186168969.jpg","195809554.jpg","305.00","315.00","4","5"
"140171417.jpg","124967796.jpg","48.00","18.00","6,3","4"
"142655486.jpg","138742974.jpg","46.00","24.00","4","4"
"146468957.jpg","142786350.jpg","1440.00","16.00","2,3","3"
"175215255.jpg","178301993.jpg","405.00","1695.00","4","5"
"112425841.jpg","112507486.jpg","22.00","27.00","2","3"
"164349099.jpg","169592734.jpg","364.00","460.00","4","5"
"170418803.jpg","178769512.jpg","47.00","221.00","1,6","5"
"156270544.jpg","161849118.jpg","100.00","575.00","4","5"
"176105265.jpg","169138421.jpg","48.00","110.00","2","4"
"78665674.jpg","62755584.jpg","90.00","203.00","2","4"
"101963025.jpg","104004292.jpg","20.00","120.00","2","4"
"130981404.jpg","137494231.jpg","4.96","665.00","4","5"
"86505984.jpg","88779831.jpg","1090.00","50.00","3","3"
"170837774.jpg","197664413.jpg","35.00","15.00","4","5"
"128242452.jpg","188057571.jpg","96.00","381.00","4","5"
"166334350.jpg","159449189.jpg","79.00","125.00","4","5"
"166334350.jpg","164220174.jpg","79.00","640.00","4","5"
"88333957.jpg","160565276.jpg","60.00","27.00","3","3"
"172409003.jpg","195490463.jpg","990.00","2135.00","4","4"
"170910415.jpg","184320419.jpg","57.00","23.00","4","4"
"195299274.jpg","194850730.jpg","760.00","1395.00","3,4","3"
"195299274.jpg","195886771.jpg","760.00","190.00","1,6","5"
"164450621.jpg","141412436.jpg","44.00","15.00","4","4"
"127336826.jpg","154433419.jpg","12.00","13.00","4","4"
"142721406.jpg","139506909.jpg","510.00","1485.00","4","4"
"99114757.jpg","41301551.jpg","41.00","191.00","3","3"
"161218102.jpg","139856871.jpg","27.00","18.00","3","4"
"113103141.jpg","112274045.jpg","4.25","16.00","2","4"
"165006544.jpg","165005820.jpg","20.00","24.00","4","5"
"165006544.jpg","170405934.jpg","20.00","47.00","4","5"
"173439019.jpg","165005820.jpg","21.00","24.00","4","5"
"173439019.jpg","170405934.jpg","21.00","47.00","4","4"
"159951375.jpg","158587597.jpg","82.00","335.00","4","5"
"180351158.jpg","174979397.jpg","14.00","105.00","3","4"
"106731131.jpg","112107736.jpg","220.00","68.00","3,4","5"
"114503108.jpg","116955888.jpg","92.00","195.00","3","2"
"112021183.jpg","116955888.jpg","19.00","195.00","4","4"
"181002393.jpg","186244329.jpg","510.00","1460.00","4","4"
"165005734.jpg","160007335.jpg","21.00","285.00","4","4"
"200578804.jpg","193928431.jpg","21.00","306.00","4","4"
"156469638.jpg","178355727.jpg","96.00","16.00","3,4","5"
"114329757.jpg","105599936.jpg","34.00","81.00","4","5"
"105107253.jpg","105599936.jpg","4.25","81.00","2","3"
"193970584.jpg","182382122.jpg","590.00","485.00","4","4"
"84799084.jpg","70999421.jpg","7.43","24.00","3,4","2"
"126111188.jpg","130004175.jpg","138.00","305.00","3,4","4"
"96714396.jpg","95761107.jpg","498.00","190.00","4","4"
"136423363.jpg","144348194.jpg","28.00","19.00","3","4"
"119146484.jpg","112999291.jpg","25.00","71.00","4","5"
"140058719.jpg","73592023.jpg","12.00","22.00","2,3","5"
"117635114.jpg","118295431.jpg","128.00","86.00","3","4"
"118196245.jpg","118295431.jpg","22.00","86.00","3","3"
"144194206.jpg","146888230.jpg","30.00","132.00","3","3"
"96375647.jpg","101030502.jpg","250.00","32.00","4","5"
"192574454.jpg","193313093.jpg","210.00","185.00","3,4","4"
"118322444.jpg","118521399.jpg","30.00","110.00","4","2"
"113581879.jpg","78879882.jpg","19.00","72.00","3,4","5"
"92634466.jpg","98133740.jpg","18.00","75.00","3,4","2"
"200174321.jpg","196992982.jpg","18.00","475.00","4","5"
"192541048.jpg","184548541.jpg","25.00","180.00","3,4","4"
"148880496.jpg","143607976.jpg","35.00","105.00","2,5","5"
"153253344.jpg","160147412.jpg","11.00","139.00","3,4","4"
"200170607.jpg","198861600.jpg","19.00","80.00","4","4"
"85912777.jpg","111870516.jpg","215.00","360.00","4","1"
"194648675.jpg","195250131.jpg","516.00","1890.00","4","5"
"172480401.jpg","174816216.jpg","45.00","235.00","2","4"
"172480401.jpg","174079156.jpg","45.00","30.00","3","3"
"148682588.jpg","149412044.jpg","13.00","298.00","4","5"
"169186504.jpg","168911381.jpg","22.00","3.06","2","4"
"169186504.jpg","171904312.jpg","22.00","30.00","2,5","5"
"162312515.jpg","168911381.jpg","20.00","3.06","2,5","5"
"162312515.jpg","171904312.jpg","20.00","30.00","2,5","5"
"168226152.jpg","167191239.jpg","320.00","500.00","2,3","2"
"166465822.jpg","166070397.jpg","15.00","30.00","2,3","5"
"182340293.jpg","155441526.jpg","425.00","62.00","3","3"
"107793048.jpg","108389236.jpg","250.00","1175.00","4","5"
"193947557.jpg","183639308.jpg","79.00","225.00","2","3"
"195806531.jpg","195793257.jpg","290.00","80.00","4","5"
"159932033.jpg","175277671.jpg","28.00","14.00","2","1"
"132796185.jpg","131115548.jpg","43.00","125.00","2,3","4"
"169596283.jpg","169652437.jpg","1300.00","420.00","2","2"
"182241553.jpg","170597663.jpg","27.00","75.00","3","3"
"171827373.jpg","176569476.jpg","105.00","13.00","1,6","4"
"131197476.jpg","83564383.jpg","10.00","155.00","3,4","5"
"160568554.jpg","133516519.jpg","76.00","760.00","3","3"
"122181051.jpg","150894162.jpg","36.00","138.00","2,3","3"
"149931364.jpg","149931256.jpg","18.00","32.00","2","3"
"194646180.jpg","196261328.jpg","71.00","695.00","3","3"
"164254748.jpg","154937089.jpg","18.00","37.00","2,3","4"
"128057080.jpg","123887867.jpg","7.99","139.00","3,4","4"
"171186574.jpg","161631237.jpg","200.00","78.00","4","4"
"147130359.jpg","164565308.jpg","9.81","195.00","4","4"
"139241755.jpg","160796251.jpg","790.00","50.00","3","3"
"107560605.jpg","111660131.jpg","63.00","17.00","3,4","4"
"88233093.jpg","78400358.jpg","20.00","68.00","3,4","4"
"147236270.jpg","153121592.jpg","210.00","16.00","3","2"
"144329843.jpg","118617447.jpg","12.00","230.00","2","3"
"200158045.jpg","200017400.jpg","16.00","21.00","4","4"
"188846561.jpg","195717607.jpg","40.00","24.00","4","4"
"60423411.jpg","93194241.jpg","389.00","580.00","6,3,4","4"
"143598631.jpg","133448240.jpg","89.00","60.00","2,3","2"
"99928437.jpg","98766789.jpg","25.00","81.00","2,3","4"
"144872339.jpg","143795454.jpg","4.95","37.00","3","3"
"127058758.jpg","184982639.jpg","34.00","73.00","4","4"
"162354715.jpg","162317737.jpg","245.00","170.00","4","5"
"163100284.jpg","161650671.jpg","4.92","15.00","4","4"
"151463741.jpg","143614515.jpg","24.00","28.00","3","3"
"165765888.jpg","174431927.jpg","145.00","480.00","3,4","2"
"109289594.jpg","123735995.jpg","12.00","20.00","3,4","5"
"161435928.jpg","154442595.jpg","175.00","74.00","2,3","4"
"95793083.jpg","87874629.jpg","20.00","20.00","4","4"
"189246855.jpg","184113816.jpg","27.00","235.00","6,2,3","5"
"123447769.jpg","124967841.jpg","22.00","18.00","4","4"
"119668953.jpg","113935592.jpg","285.00","65.00","4","5"
"198514805.jpg","197183532.jpg","170.00","180.00","3","3"
"149469610.jpg","163591851.jpg","11.00","740.00","4","5"
"139177076.jpg","159224190.jpg","39.00","995.00","4","5"
"184366734.jpg","187409157.jpg","288.00","1240.00","3,4","4"
"187882645.jpg","187409157.jpg","22.00","1240.00","4","4"
"183843110.jpg","190525307.jpg","109.00","40.00","3,4","4"
"191956515.jpg","184359168.jpg","450.00","272.00","6","5"
"195347264.jpg","175023147.jpg","590.00","50.00","2","3"
"104098259.jpg","101580477.jpg","89.00","74.00","2","5"
"120573221.jpg","115176566.jpg","22.00","35.00","3","3"
"103478863.jpg","155881370.jpg","4.25","31.00","3","3"
"118106062.jpg","107422292.jpg","17.00","3.59","4","4"
"117517434.jpg","125542233.jpg","6.20","12.00","4","5"
"176826197.jpg","180102608.jpg","8.90","24.00","2,5","5"
"183170314.jpg","122842928.jpg","12.00","45.00","3,4","4"
"151934569.jpg","140553400.jpg","268.00","180.00","3","3"
"193123373.jpg","196327922.jpg","175.00","142.00","4","2"
"156469638.jpg","171744364.jpg","96.00","70.00","4","5"
"146342343.jpg","144415608.jpg","15.00","130.00","2","4"
"146258834.jpg","149739864.jpg","50.00","22.00","3,4","3"
"188461885.jpg","177108375.jpg","18.00","20.00","3,4","4"
"157777574.jpg","164221626.jpg","125.00","227.00","2","3"
"193409160.jpg","191468511.jpg","280.00","135.00","2","4"
"99113677.jpg","100234084.jpg","21.00","25.00","3","3"
"35569173.jpg","106688268.jpg","90.00","19.00","3","4"
"167219162.jpg","139354225.jpg","50.00","11.00","3,4","4"
"142313453.jpg","134385553.jpg","13.00","44.00","3,4","4"
"160216460.jpg","102968622.jpg","84.00","37.00","2","4"
"170261234.jpg","177465834.jpg","17.00","21.00","2,3","4"
"158778947.jpg","149564106.jpg","7.45","415.00","4","5"
"184424256.jpg","163582047.jpg","255.00","60.00","1,6","5"
"135374234.jpg","130891846.jpg","13.00","371.00","3","3"
"154819500.jpg","138911919.jpg","88.00","19.00","3,4","3"
"193361519.jpg","156041867.jpg","25.00","120.00","3","4"
"133794079.jpg","126511530.jpg","125.00","37.00","4","5"
"123923719.jpg","126511530.jpg","195.00","37.00","2","4"
"166780826.jpg","157874710.jpg","145.00","221.00","4","4"
"143630134.jpg","150951098.jpg","22.00","18.00","4","2"
"100306853.jpg","99872159.jpg","25.00","32.00","3,4","4"
"113533534.jpg","114616277.jpg","15.00","205.00","2,5","5"
"187554240.jpg","182327689.jpg","99.00","60.00","3","4"
"181145084.jpg","182327689.jpg","120.00","60.00","4","4"
"200033631.jpg","195494095.jpg","19.00","21.00","4","5"
"150831797.jpg","196435195.jpg","12.00","450.00","2","5"
"126854429.jpg","129572142.jpg","11.00","18.00","4","5"
"114503108.jpg","91332619.jpg","92.00","542.00","4","3"
"134377587.jpg","73431541.jpg","12.00","95.00","2,3,4","5"
"172915638.jpg","176960448.jpg","895.00","245.00","4","5"
"97929332.jpg","92353123.jpg","49.00","143.00","3","4"
"107739338.jpg","103611599.jpg","12.00","69.00","3,4","4"
"133325885.jpg","132082188.jpg","134.00","350.00","4","5"
"199186006.jpg","199109642.jpg","17.00","21.00","4","5"
"189407156.jpg","184359168.jpg","300.00","272.00","1,6","5"
"153061485.jpg","161964668.jpg","30.00","153.00","3,4","4"
"162270754.jpg","181817397.jpg","9.91","50.00","3","4"
"180499591.jpg","96086948.jpg","40.00","165.00","2,3","4"
"131531351.jpg","199135201.jpg","170.00","135.00","3,4","5"
"31373965.jpg","59677577.jpg","79.00","58.00","6,3","3"
"166641530.jpg","175937446.jpg","125.00","245.00","2","4"
"43578344.jpg","178674426.jpg","154.00","105.00","4","5"
"100063339.jpg","100526918.jpg","9.93","395.00","3","3"
"194851973.jpg","192402356.jpg","300.00","325.00","4","4"
"80174499.jpg","83336021.jpg","120.00","78.00","2,3","3"
"150867816.jpg","148335695.jpg","20.00","237.00","3","4"
"114769692.jpg","116335204.jpg","12.00","48.00","4","4"
"172914617.jpg","172235452.jpg","395.00","66.00","2,3","5"
"184147363.jpg","176771606.jpg","40.00","349.00","3","3"
"100821457.jpg","100450068.jpg","105.00","69.00","2,3","4"
"164436693.jpg","161284534.jpg","72.00","100.00","4","5"
"183887925.jpg","161220425.jpg","15.00","180.00","3,4","5"
"195696530.jpg","174979397.jpg","135.00","105.00","3","4"
"113084697.jpg","145738108.jpg","410.00","385.00","4","5"
"59427183.jpg","91815637.jpg","27.00","35.00","3,4","4"
"100821948.jpg","102652144.jpg","500.00","25.00","4","4"
"199853432.jpg","194096897.jpg","230.00","160.00","2,3","3"
"197211890.jpg","194234824.jpg","25.00","600.00","4","5"
"161204234.jpg","174406139.jpg","57.00","19.00","3","4"
"147767111.jpg","130385818.jpg","7.43","23.00","2","4"
"169498447.jpg","169498481.jpg","9.93","4.96","2","4"
"178641763.jpg","180548119.jpg","9.91","13.00","2,5","5"
"100749224.jpg","100910326.jpg","76.00","9.91","3","3"
"179906585.jpg","154937089.jpg","103.00","37.00","2,3","3"
"196991603.jpg","161378828.jpg","795.00","40.00","2,3","3"
"124577852.jpg","129856134.jpg","16.00","130.00","4","4"
"161131197.jpg","146161489.jpg","160.00","52.00","3","4"
"141033877.jpg","135799514.jpg","37.00","9.93","2","5"
"154339475.jpg","127344777.jpg","9.91","235.00","2","3"
"159736421.jpg","86862685.jpg","32.00","88.00","4","4"
"139941662.jpg","163583571.jpg","62.00","20.00","3","5"
"141233182.jpg","134009087.jpg","64.00","68.00","3","3"
"162219904.jpg","161657575.jpg","571.00","1295.00","4","4"
"190975386.jpg","192633134.jpg","770.00","25.00","3,4","4"
"177443670.jpg","174989273.jpg","29.00","87.00","4","5"
"130109209.jpg","146467999.jpg","8.99","1855.00","4","5"
"157071521.jpg","159502340.jpg","135.00","110.00","3,4","4"
"112733538.jpg","111227517.jpg","39.00","345.00","3","3"
"163318605.jpg","171836417.jpg","11.00","25.00","2","4"
"116772190.jpg","121652996.jpg","14.00","19.00","4","5"
"52449453.jpg","101171720.jpg","19.00","3.72","2","5"
"131480270.jpg","131152749.jpg","9.00","16.00","4","5"
"194350028.jpg","169605383.jpg","375.00","79.00","4","4"
"109598340.jpg","127573792.jpg","240.00","37.00","4","4"
"142913421.jpg","142460975.jpg","10.00","99.00","4","5"
"170218381.jpg","130364834.jpg","12.00","26.00","4","2"
"106720094.jpg","162112777.jpg","7.45","40.00","2,5","5"
"198228318.jpg","183943539.jpg","2865.00","427.00","4","5"
"162510294.jpg","159865253.jpg","43.00","310.00","3","4"
"84639486.jpg","78267248.jpg","30.00","390.00","4","5"
"193773944.jpg","196415965.jpg","800.00","24.00","4","4"
"170737117.jpg","167965987.jpg","110.00","139.00","2,3,4","4"
"81188060.jpg","102494827.jpg","36.00","715.00","4","5"
"152807285.jpg","143242151.jpg","31.00","70.00","3","4"
"199799987.jpg","102844994.jpg","60.00","25.00","2","4"
"145545629.jpg","145963300.jpg","1055.00","3295.00","4","5"
"96674145.jpg","97703419.jpg","24.00","175.00","3,4","3"
"139969306.jpg","138848993.jpg","6.60","16.00","4","5"
"176352358.jpg","162390287.jpg","12.00","140.00","4","4"
"83937872.jpg","98329506.jpg","308.00","18.00","4","4"
"64014304.jpg","97514151.jpg","290.00","98.00","3,4","2"
"171076878.jpg","131474839.jpg","507.00","220.00","4","3"
"187926630.jpg","181602371.jpg","13.00","78.00","2,5","5"
"199299706.jpg","192907404.jpg","5.99","52.00","2,3","5"
"175843138.jpg","173166380.jpg","50.00","119.00","3","4"
"99928437.jpg","100050620.jpg","25.00","45.00","2","4"
"160196925.jpg","166986737.jpg","26.00","105.00","3,4","3"
"187955829.jpg","189943718.jpg","1845.00","59.00","4","3"
"113432190.jpg","155780340.jpg","536.00","173.00","3","2"
"172935657.jpg","128952064.jpg","430.00","30.00","4","5"
"168354113.jpg","113419678.jpg","20.00","210.00","2","1"
"176458608.jpg","193160875.jpg","14.00","43.00","4","5"
"93268317.jpg","93054972.jpg","105.00","50.00","4","5"
"195567649.jpg","47372219.jpg","1190.00","40.00","3,4","4"
"96521744.jpg","85868658.jpg","68.00","115.00","2","3"
"95215877.jpg","81575739.jpg","29.00","135.00","2,3","5"
"197628022.jpg","195250131.jpg","140.00","1890.00","4","4"
"145733748.jpg","147468232.jpg","22.00","305.00","6,3","4"
"185191183.jpg","165868237.jpg","14.00","16.00","3,4","4"
"200056930.jpg","199612036.jpg","9.90","22.00","4","4"
"105671902.jpg","128687580.jpg","8.00","49.00","3,4","5"
"197671856.jpg","163345414.jpg","7.00","185.00","4","5"
"174368351.jpg","197479611.jpg","1495.00","70.00","4","2"
"102139801.jpg","102865614.jpg","120.00","75.00","3","4"
"192374464.jpg","195266256.jpg","575.00","755.00","4","5"
"167801178.jpg","145117145.jpg","14.00","312.00","4","5"
"167801178.jpg","167002614.jpg","14.00","15.00","2,3,4","5"
"99928437.jpg","75933381.jpg","25.00","38.00","2,3","4"
"170390214.jpg","176973586.jpg","130.00","245.00","4","5"
"157597519.jpg","184955567.jpg","21.00","43.00","3,4","4"
"185215516.jpg","181836903.jpg","74.00","340.00","3","4"
"99928437.jpg","96333916.jpg","25.00","27.00","2,5","5"
"142500570.jpg","195642619.jpg","1190.00","219.00","4","4"
"141928370.jpg","141730884.jpg","23.00","105.00","3,4","5"
"137862170.jpg","135085745.jpg","16.00","29.00","2,4","3"
"129113271.jpg","124854629.jpg","12.00","37.00","4","5"
"136024358.jpg","140487537.jpg","8.69","105.00","2","3"
"151098160.jpg","172400359.jpg","34.00","62.00","2,3,4","4"
"149110919.jpg","130097385.jpg","624.00","14.00","4","5"
"191157776.jpg","193506626.jpg","14.00","126.00","2","3"
"173730464.jpg","175759862.jpg","11.00","25.00","2,3","5"
"175606251.jpg","158401007.jpg","7.99","14.00","4","5"
"187576621.jpg","194554094.jpg","27.00","31.00","4","4"
"113084173.jpg","118704130.jpg","100.00","22.00","2","5"
"113084173.jpg","180681610.jpg","100.00","265.00","2,3","4"
"187081337.jpg","156533839.jpg","725.00","33.00","4","4"
"159501971.jpg","159502340.jpg","130.00","110.00","3","4"
"112424072.jpg","87497506.jpg","390.00","78.00","3","3"
"170418803.jpg","182464953.jpg","47.00","890.00","1,6,3","5"
"185215516.jpg","158152723.jpg","74.00","47.00","3","3"
"153221737.jpg","153014349.jpg","13.00","75.00","2","3"
"195070446.jpg","195057956.jpg","16.00","19.00","3","3"
"199897959.jpg","199901330.jpg","26.00","26.00","3","3"
"165006544.jpg","170212145.jpg","20.00","24.00","4","5"
"112833714.jpg","111899493.jpg","925.00","61.00","4","3"
"176323274.jpg","177282227.jpg","3.72","12.00","2,3,4","5"
"198882067.jpg","136243487.jpg","91.00","93.00","4","4"
"163411396.jpg","115176566.jpg","10.00","35.00","2,3","5"
"95609139.jpg","93373607.jpg","395.00","35.00","3,4","4"
"55472726.jpg","106626371.jpg","18.00","32.00","2","3"
"144052551.jpg","168949157.jpg","50.00","184.00","3,4","3"
"180254309.jpg","160148065.jpg","165.00","120.00","2,3","3"
"180601066.jpg","179668129.jpg","79.00","535.00","4","4"
"164516787.jpg","164221626.jpg","190.00","227.00","4","4"
"178831697.jpg","92185342.jpg","18.00","12.00","3","4"
"128816681.jpg","127682421.jpg","155.00","230.00","4","4"
"128816681.jpg","130519786.jpg","155.00","3.72","4","3"
"190258704.jpg","200761285.jpg","20.00","29.00","2,3","4"
"146461476.jpg","113115988.jpg","130.00","885.00","4","4"
"148715385.jpg","148369479.jpg","14.00","47.00","3,4","4"
"113508227.jpg","121599139.jpg","39.00","30.00","4","3"
"89074739.jpg","36736421.jpg","430.00","8.69","4","4"
"129852802.jpg","126632181.jpg","100.00","25.00","6,4","5"
"193082790.jpg","184093391.jpg","25.00","39.00","3,4","4"
"111153892.jpg","97906693.jpg","285.00","18.00","3","2"
"93490622.jpg","96954859.jpg","35.00","230.00","2","3"
"119146484.jpg","118087338.jpg","25.00","16.00","2,3","5"
"126808985.jpg","127815330.jpg","18.00","70.00","3","2"
"139448220.jpg","162266519.jpg","19.00","490.00","3,4","4"
"123361975.jpg","122180198.jpg","700.00","360.00","4","4"
"183435175.jpg","171820080.jpg","16.00","196.00","2","4"
"98057288.jpg","104276812.jpg","1095.00","9.95","6","3"
"183843110.jpg","157703867.jpg","109.00","74.00","2,3","5"
"193858079.jpg","196348193.jpg","93.00","610.00","2,3","4"
"162276650.jpg","153475027.jpg","89.00","38.00","4","4"
"166334400.jpg","171702110.jpg","69.00","1375.00","4","4"
"171075676.jpg","163550824.jpg","18.00","175.00","4","5"
"161620805.jpg","61506590.jpg","54.00","140.00","3","3"
"191815848.jpg","196931190.jpg","159.00","275.00","3,4","4"
"150052217.jpg","150917986.jpg","160.00","19.00","3","3"
"127444634.jpg","130097421.jpg","25.00","11.00","1,6","5"
"192365137.jpg","104665298.jpg","905.00","12.00","4","4"
"168383870.jpg","168911381.jpg","21.00","3.06","3","3"
"146251489.jpg","179037724.jpg","14.00","9.99","2,3,4","4"
"119530867.jpg","94960121.jpg","50.00","9.99","3","3"
"131381963.jpg","131984545.jpg","26.00","13.00","3,4","4"
"99114757.jpg","99753727.jpg","41.00","40.00","3","1"
"132565133.jpg","96002949.jpg","26.00","32.00","3,4","2"
"132072029.jpg","139776087.jpg","16.00","170.00","2","4"
"181273524.jpg","160716770.jpg","205.00","195.00","2","3"
"161205227.jpg","192970032.jpg","40.00","22.00","4","5"
"172517020.jpg","172527127.jpg","16.00","33.00","3","4"
"182557223.jpg","191024471.jpg","140.00","105.00","6,4","4"
"171345424.jpg","154732437.jpg","15.00","9.90","3,4","5"
"164494510.jpg","153243406.jpg","35.00","515.00","4","5"
"180486591.jpg","184426545.jpg","125.00","30.00","3,4","5"
"95667832.jpg","161317567.jpg","29.00","46.00","3","5"
"169532856.jpg","166497107.jpg","266.00","140.00","2,3","5"
"195955941.jpg","195580872.jpg","50.00","458.00","4","5"
"136666235.jpg","138911919.jpg","130.00","19.00","3","4"
"191532109.jpg","163734715.jpg","285.00","580.00","4","5"
"103478863.jpg","103400085.jpg","4.25","46.00","4","3"
"148859819.jpg","150919623.jpg","48.00","23.00","4","4"
"139423496.jpg","135695313.jpg","15.00","20.00","3,4","5"
"164989312.jpg","165933486.jpg","363.00","52.00","3","3"
"122821813.jpg","122835610.jpg","42.00","32.00","2,3","4"
"160016482.jpg","196180322.jpg","35.00","380.00","3","3"
"129793535.jpg","154588377.jpg","14.00","30.00","2","3"
"149901134.jpg","179104989.jpg","11.00","11.00","2,5","5"
"161285091.jpg","162411288.jpg","140.00","11.00","4","5"
"24266823.jpg","95172491.jpg","92.00","25.00","3","4"
"197292505.jpg","191002079.jpg","41.00","2560.00","4","4"
"150138271.jpg","161734689.jpg","16.00","139.00","2,3","4"
"158224683.jpg","157673066.jpg","42.00","56.00","2","3"
"189045224.jpg","124925531.jpg","35.00","25.00","4","5"
"170245502.jpg","179663360.jpg","164.00","385.00","4","4"
"167761529.jpg","169166522.jpg","28.00","50.00","2,3","4"
"142279805.jpg","138406015.jpg","50.00","830.00","3","5"
"161483889.jpg","126424036.jpg","465.00","30.00","4","4"
"152853234.jpg","147078767.jpg","15.00","29.00","4","5"
"86056046.jpg","105082832.jpg","4.95","16.00","2,3","5"
"184710877.jpg","104513908.jpg","16.00","71.00","3,4","5"
"168494411.jpg","182418281.jpg","68.00","90.00","3","4"
"99323342.jpg","101748709.jpg","147.00","13.00","4","5"
"113346167.jpg","112848561.jpg","16.00","16.00","3,4","5"
"183887925.jpg","183340699.jpg","15.00","14.00","2","4"
"145959900.jpg","144818277.jpg","16.00","257.00","3,4","5"
"150342323.jpg","162354287.jpg","10.00","23.00","3","3"
"158265592.jpg","155050524.jpg","13.00","165.00","6,2,3","3"
"170240944.jpg","188839088.jpg","17.00","175.00","2,3","3"
"171494813.jpg","195827013.jpg","12.00","35.00","4","4"
"194047309.jpg","172912905.jpg","1345.00","525.00","4","5"
"183182253.jpg","193561950.jpg","22.00","50.00","2","3"
"184942165.jpg","193561950.jpg","34.00","50.00","3","4"
"191749020.jpg","193561950.jpg","11.00","50.00","3","4"
"193412473.jpg","193561950.jpg","30.00","50.00","6","5"
"139448220.jpg","154930248.jpg","19.00","90.00","1","5"
"135663055.jpg","141195519.jpg","12.00","98.00","4","5"
"162799107.jpg","149475521.jpg","270.00","87.00","4","4"
"98313880.jpg","98699882.jpg","19.00","172.00","3,4","5"
"145510755.jpg","139418769.jpg","5.00","22.00","4","5"
"138287235.jpg","143211428.jpg","24.00","40.00","4","1"
"84539558.jpg","85291774.jpg","21.00","80.00","3","3"
"195485550.jpg","181063657.jpg","99.00","90.00","4","5"
"170120901.jpg","177027060.jpg","12.00","98.00","4","5"
"168902905.jpg","166367125.jpg","43.00","40.00","3","4"
"181672782.jpg","160222362.jpg","27.00","30.00","4","4"
"173790086.jpg","140987129.jpg","25.00","125.00","3","4"
"127909244.jpg","132252035.jpg","19.00","16.00","3,4","4"
"173748891.jpg","167543947.jpg","25.00","130.00","4","5"
"184036992.jpg","184097498.jpg","48.00","170.00","4","5"
"174684679.jpg","167245586.jpg","370.00","615.00","3,4","3"
"173126530.jpg","159170546.jpg","265.00","210.00","4","4"
"173561116.jpg","159170546.jpg","450.00","210.00","3","5"
"141396122.jpg","126145902.jpg","395.00","150.00","3","3"
"157726461.jpg","180774241.jpg","74.00","185.00","4","4"
"160114559.jpg","161475922.jpg","52.00","120.00","4","5"
"135777158.jpg","174328220.jpg","49.00","25.00","4","5"
"153715099.jpg","153014349.jpg","4.95","75.00","2,3","3"
"143593761.jpg","161630626.jpg","9.90","62.00","3","3"
"175017560.jpg","164788309.jpg","795.00","490.00","3,4","5"
"172369922.jpg","160391022.jpg","280.00","9800.00","4","5"
"163544549.jpg","164678625.jpg","135.00","426.00","4","5"
"194384965.jpg","196089398.jpg","565.00","170.00","4","5"
"191952675.jpg","189834308.jpg","20.00","625.00","3","3"
"124498424.jpg","162805790.jpg","19.00","100.00","3,4","3"
"105288413.jpg","104029112.jpg","93.00","1000.00","4","5"
"34501658.jpg","74601175.jpg","24.00","185.00","3","4"
"98193469.jpg","139778651.jpg","101.00","16.00","2,5","5"
"189951328.jpg","192967271.jpg","15.00","330.00","2","3"
"192784057.jpg","193334372.jpg","1300.00","1450.00","4","4"
"98057288.jpg","107541128.jpg","1095.00","43.00","4","5"
"98313880.jpg","89011560.jpg","19.00","78.00","3,4","4"
"197730792.jpg","193221384.jpg","920.00","550.00","4","5"
"141854702.jpg","158453692.jpg","8.79","39.00","4","5"
"188782826.jpg","130816248.jpg","35.00","1490.00","4","5"
"164248890.jpg","164249165.jpg","6.00","9.99","4","5"
"150277095.jpg","151186475.jpg","45.00","6.99","2,5","5"
"160619603.jpg","159026615.jpg","139.00","69.00","2","3"
"180578287.jpg","177465834.jpg","8.96","21.00","4","4"
"82400713.jpg","100997658.jpg","1905.00","33.00","4","5"
"146835193.jpg","140101094.jpg","4.55","14.00","2,3,4","5"
"136183596.jpg","130648096.jpg","115.00","84.00","4","4"
"114559171.jpg","113103293.jpg","610.00","11.00","4","5"
"97299384.jpg","97781032.jpg","5.93","154.00","2,3","4"
"87407857.jpg","97781032.jpg","7.45","154.00","3,4","5"
"90877255.jpg","88258378.jpg","18.00","135.00","2,3","3"
"161497029.jpg","158762035.jpg","28.00","31.00","4","4"
"183936862.jpg","179178951.jpg","22.00","37.00","4","5"
"101049250.jpg","124756131.jpg","30.00","29.00","4","5"
"135716000.jpg","139779453.jpg","14.00","20.00","4","5"
"138625368.jpg","190826913.jpg","14.00","27.00","3,4","4"
"129139019.jpg","132076073.jpg","8.69","25.00","2","5"
"137499474.jpg","162316069.jpg","236.00","170.00","3,4","5"
"177320615.jpg","182669966.jpg","31.00","16.00","2","4"
"174349603.jpg","170992596.jpg","575.00","220.00","4","5"
"141588506.jpg","134371693.jpg","31.00","6.20","3","3"
"191533457.jpg","165962010.jpg","137.00","89.00","4","5"
"195332807.jpg","188257032.jpg","18.00","25.00","4","5"
"116301224.jpg","99271089.jpg","12.00","137.00","4","5"
