o_id,item1_img_path,item2_img_path,occasion,item1_category,item2_category
16117,Amazon/images/41Q72mVAikL.jpg,Amazon/images/41PEyVgOtiL.jpg,2,11,1
15866,Amazon/images/41j2X7LVE7L.jpg,Amazon/images/415SkJQDjTL.jpg,2,11,8
16371,Amazon/images/41BO7ezSHpL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
14308,Amazon/images/41de3jRYgEL.jpg,Amazon/images/41scpnkGpDL.jpg,2,11,10
15581,Amazon/images/41vgOChH-EL.jpg,Amazon/images/41maYFVBeeL.jpg,6,5,10
16917,Amazon/images/4150ghQ%2Ba2L.jpg,Amazon/images/31N0bKOOhAL.jpg,2,4,10
15790,Amazon/images/51YkFCnFvEL.jpg,Amazon/images/411RTZ4a65L.jpg,2,4,6
13459,Amazon/images/41LpyKAUEZL.jpg,Amazon/images/414c0cB41rL.jpg,6,5,10
15774,Amazon/images/41TuGJNaGEL.jpg,Amazon/images/415SkJQDjTL.jpg,2,4,8
14843,Amazon/images/51ucHkShjOL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,4,10
17735,Amazon/images/41Jm6vlCQHL.jpg,Amazon/images/41czTuLOQvL.jpg,2,11,10
15832,Amazon/images/51mdCm304ML.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
15155,Amazon/images/51V%2B1GjOXPL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
17425,Amazon/images/41RfJt5LB6L.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,4,10
12051,Amazon/images/41g120m%2BrkL.jpg,Amazon/images/517n3D2PVRL.jpg,6,5,10
12252,Amazon/images/41X4bS%2BZ3kL.jpg,Amazon/images/41FQKH53N%2BL.jpg,1,5,10
12391,Amazon/images/41t0jTtRGNL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,"6,3",5,10
17796,Amazon/images/51ZgAO6U%2BNL.jpg,Amazon/images/41NzHlC46kL.jpg,6,5,10
14426,Amazon/images/41yh7Li%2BuvL.jpg,Amazon/images/41qiQqqLDUL.jpg,3,5,10
17999,Amazon/images/415SLt1-24L.jpg,Amazon/images/41HIAEnWKWL.jpg,2,11,8
17628,Amazon/images/51pqqIT%2BVkL.jpg,Amazon/images/41qiQqqLDUL.jpg,2,4,10
12623,Amazon/images/411FRMax8PL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,11,10
16865,Amazon/images/41N4NmZ-wqL.jpg,Amazon/images/41PKgzpBBBL.jpg,3,5,10
17513,Amazon/images/41KyKozC50L.jpg,Amazon/images/31JDkZYzJuL.jpg,6,5,10
16213,Amazon/images/51SoMAwVi%2BL.jpg,Amazon/images/31N0bKOOhAL.jpg,2,3,10
12108,Amazon/images/51lG4LP9WpL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,3,10
15262,Amazon/images/41Q72mVAikL.jpg,Amazon/images/418cn93HS2L.jpg,2,11,8
14946,Amazon/images/413NOevPFnL.jpg,Amazon/images/41tcYHChHoL.jpg,1,5,10
12263,Amazon/images/41P9dU3uLPL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,6,5,10
14908,Amazon/images/51gvcrAqrEL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,11,10
16903,Amazon/images/41tru0P9ZpL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,2,4,10
15416,Amazon/images/41Zs1qTf6sL.jpg,Amazon/images/41I-O-JfUPL.jpg,2,3,8
16498,Amazon/images/413NOevPFnL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
15569,Amazon/images/41nJkCUZHgL.jpg,Amazon/images/415uEMF9eZL.jpg,6,5,10
16541,Amazon/images/41LsnVBXaPL.jpg,Amazon/images/41yqbdgEIeL.jpg,2,3,10
17838,Amazon/images/41Z%2B2B%2BfnCL.jpg,Amazon/images/31JDkZYzJuL.jpg,6,5,10
15594,Amazon/images/41p6zjyStlL.jpg,Amazon/images/41n39srVFAL.jpg,2,5,10
16778,Amazon/images/41M1aOqNgJL.jpg,Amazon/images/41deQtvdBBL.jpg,2,4,8
12336,Amazon/images/41P9dU3uLPL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,6,5,10
16435,Amazon/images/41j2X7LVE7L.jpg,Amazon/images/415SkJQDjTL.jpg,2,11,8
17721,Amazon/images/51s6J3Bya9L.jpg,Amazon/images/413YvtgV2FL.jpg,2,4,10
15960,Amazon/images/41Q72mVAikL.jpg,Amazon/images/418cn93HS2L.jpg,2,11,8
14675,Amazon/images/41b-n44XPWL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,6,5,10
15796,Amazon/images/413%2BnYeCLHL.jpg,Amazon/images/31NUDrxNhxL.jpg,6,5,10
14129,Amazon/images/51ap31BxH7L.jpg,Amazon/images/41tcYHChHoL.jpg,6,5,10
14798,Amazon/images/41Q8lLent8L.jpg,Amazon/images/41Vm5Wbx4yL.jpg,6,5,10
12581,Amazon/images/41Zs1qTf6sL.jpg,Amazon/images/413XBtx7k5L.jpg,2,3,8
16320,Amazon/images/41pkd1JYzyL.jpg,Amazon/images/41MedmiQ68L.jpg,2,11,10
15928,Amazon/images/41Zs1qTf6sL.jpg,Amazon/images/41I-O-JfUPL.jpg,2,3,8
15951,Amazon/images/41gOIsou1zL.jpg,Amazon/images/41MedmiQ68L.jpg,3,5,10
15962,Amazon/images/41AFGz2A2tL.jpg,Amazon/images/418cn93HS2L.jpg,2,3,8
15438,Amazon/images/41Q8lLent8L.jpg,Amazon/images/41maYFVBeeL.jpg,6,5,10
15923,Amazon/images/417rA-uwU9L.jpg,Amazon/images/41FQKH53N%2BL.jpg,3,5,10
16141,Amazon/images/4150ghQ%2Ba2L.jpg,Amazon/images/31N0bKOOhAL.jpg,2,4,10
17472,Amazon/images/41KyKozC50L.jpg,Amazon/images/31JDkZYzJuL.jpg,6,5,10
3680,Amazon/images/41sejDTwd2L.jpg,Amazon/images/41NXceFkwCL.jpg,2,11,8
13666,Amazon/images/41RGEWcgGIL.jpg,Amazon/images/41AjHrVLTtL.jpg,2,4,10
16553,Amazon/images/41M1aOqNgJL.jpg,Amazon/images/41deQtvdBBL.jpg,2,4,8
16877,Amazon/images/41Jm6vlCQHL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,11,1
15582,Amazon/images/41LpyKAUEZL.jpg,Amazon/images/41FQKH53N%2BL.jpg,6,5,10
17817,Amazon/images/5197bA4dkBL.jpg,Amazon/images/41AN-y8OE2L.jpg,3,5,10
16872,Amazon/images/41DJLKEzF9L.jpg,Amazon/images/41PEyVgOtiL.jpg,2,4,1
13143,Amazon/images/41JWw4iDMXL.jpg,Amazon/images/51X6A29hWhL.jpg,2,4,10
15607,Amazon/images/41tL9%2BnagCL.jpg,Amazon/images/31NUDrxNhxL.jpg,2,11,10
15333,Amazon/images/51ROV5VxERL.jpg,Amazon/images/41Ww5lQOsrL.jpg,6,5,10
15145,Amazon/images/512OB7OIo8L.jpg,Amazon/images/41Ww5lQOsrL.jpg,6,5,10
17426,Amazon/images/41BtbH%2BP58L.jpg,Amazon/images/41WJfWsVZCL.jpg,2,4,8
12579,Amazon/images/41nJkCUZHgL.jpg,Amazon/images/41FQKH53N%2BL.jpg,6,5,10
14662,Amazon/images/41RfJt5LB6L.jpg,Amazon/images/41HIAEnWKWL.jpg,2,4,8
15603,Amazon/images/41Paepq%2BNsL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,4,10
15875,Amazon/images/51mdCm304ML.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
16038,Amazon/images/51ROV5VxERL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
13341,Amazon/images/51ZNbblfb1L.jpg,Amazon/images/41yqbdgEIeL.jpg,2,11,10
17840,Amazon/images/51kP1mPnkiL.jpg,Amazon/images/41qiQqqLDUL.jpg,2,4,10
15786,Amazon/images/41bwOGgCrAL.jpg,Amazon/images/31NUDrxNhxL.jpg,2,4,10
13220,Amazon/images/51ZgAO6U%2BNL.jpg,Amazon/images/31ZKv1DIcDL.jpg,6,5,10
16744,Amazon/images/41tru0P9ZpL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,2,4,10
13805,Amazon/images/5144lajhXLL.jpg,Amazon/images/413YvtgV2FL.jpg,3,5,10
16103,Amazon/images/41j2X7LVE7L.jpg,Amazon/images/415SkJQDjTL.jpg,2,11,8
13344,Amazon/images/41dGrSidg1L.jpg,Amazon/images/41yqbdgEIeL.jpg,2,4,10
15198,Amazon/images/4196qXSj1-L.jpg,Amazon/images/31NUDrxNhxL.jpg,6,5,10
16758,Amazon/images/41ro3JvZ-2L.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
17421,Amazon/images/41Q8lLent8L.jpg,Amazon/images/41VLCuXs4FL.jpg,6,5,10
13951,Amazon/images/4132yYVcqyL.jpg,Amazon/images/41rcPSO4aNL.jpg,2,4,8
12772,Amazon/images/416VYqaPXTL.jpg,Amazon/images/41CAzqZTHFL.jpg,"1,6",5,10
17283,Amazon/images/51Ru8PESVgL.jpg,Amazon/images/41SlSsQcv2L.jpg,2,11,1
13104,Amazon/images/41ykteKvlnL.jpg,Amazon/images/41yqbdgEIeL.jpg,2,4,10
15773,Amazon/images/41KekVh5a0L.jpg,Amazon/images/41YdncyDatL.jpg,1,5,10
13294,Amazon/images/41DJLKEzF9L.jpg,Amazon/images/31ZKv1DIcDL.jpg,2,4,10
16754,Amazon/images/61Je2AlH9XL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,3,5,1
12406,Amazon/images/51ucHkShjOL.jpg,Amazon/images/413XBtx7k5L.jpg,2,4,8
13867,Amazon/images/41roEN8ncbL.jpg,Amazon/images/31ZKv1DIcDL.jpg,1,5,10
14609,Amazon/images/41dQbwehMtL.jpg,Amazon/images/413nsQI85JL.jpg,2,4,10
15373,Amazon/images/416VYqaPXTL.jpg,Amazon/images/41Xxi3bUPvL.jpg,1,5,10
12416,Amazon/images/41ut6-u7zSL.jpg,Amazon/images/41CAzqZTHFL.jpg,1,5,10
14341,Amazon/images/51YcIEEmpuL.jpg,Amazon/images/41scpnkGpDL.jpg,6,5,10
13031,Amazon/images/51ZNbblfb1L.jpg,Amazon/images/41yqbdgEIeL.jpg,2,11,10
14420,Amazon/images/416mkziUlJL.jpg,Amazon/images/41EF8EMZgML.jpg,6,5,10
14465,Amazon/images/5144lajhXLL.jpg,Amazon/images/41yqbdgEIeL.jpg,3,5,10
14458,Amazon/images/41roEN8ncbL.jpg,Amazon/images/41NzHlC46kL.jpg,"6,3",5,10
12034,Amazon/images/41PeytvEUAL.jpg,Amazon/images/41FQKH53N%2BL.jpg,6,5,10
14042,Amazon/images/41X4bS%2BZ3kL.jpg,Amazon/images/41EF8EMZgML.jpg,6,5,10
17409,Amazon/images/41b-n44XPWL.jpg,Amazon/images/41tcYHChHoL.jpg,1,5,10
16505,Amazon/images/5144lajhXLL.jpg,Amazon/images/41yqbdgEIeL.jpg,3,5,10
15144,Amazon/images/416mkziUlJL.jpg,Amazon/images/41YdncyDatL.jpg,1,5,10
16596,Amazon/images/41FNCpwHjWL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,6,5,10
12904,Amazon/images/41Gq7%2BDx7YL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,5,1
16462,Amazon/images/31Pp59Fn0LL.jpg,Amazon/images/41yqbdgEIeL.jpg,2,4,10
14594,Amazon/images/4150ghQ%2Ba2L.jpg,Amazon/images/41H-K78aXWL.jpg,2,4,10
17589,Amazon/images/41b-n44XPWL.jpg,Amazon/images/41tcYHChHoL.jpg,1,5,10
12871,Amazon/images/51STnxgLNcL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,"1,2",11,10
14148,Amazon/images/41mfGrNv83L.jpg,Amazon/images/41EF8EMZgML.jpg,6,5,10
17725,Amazon/images/410BUbZsAIL.jpg,Amazon/images/41j5wjiQuQL.jpg,2,4,10
17221,Amazon/images/41Q8lLent8L.jpg,Amazon/images/41VLCuXs4FL.jpg,6,5,10
17955,Amazon/images/41gicmVMCtL.jpg,Amazon/images/41tcYHChHoL.jpg,6,5,10
17781,Amazon/images/51K304v1MjL.jpg,Amazon/images/41VLCuXs4FL.jpg,6,5,10
16493,Amazon/images/61Je2AlH9XL.jpg,Amazon/images/41PKgzpBBBL.jpg,3,5,10
12806,Amazon/images/41Gq7%2BDx7YL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,5,1
14204,Amazon/images/51LLEc3yBjL.jpg,Amazon/images/41scpnkGpDL.jpg,6,5,10
15223,Amazon/images/412DFiIqeOL.jpg,Amazon/images/41n39srVFAL.jpg,3,5,10
17798,Amazon/images/41M1aOqNgJL.jpg,Amazon/images/418V8Z6I95L.jpg,2,4,8
17548,Amazon/images/41roEN8ncbL.jpg,Amazon/images/41NzHlC46kL.jpg,6,5,10
13314,Amazon/images/4132yYVcqyL.jpg,Amazon/images/41rcPSO4aNL.jpg,2,4,8
16372,Amazon/images/41b-n44XPWL.jpg,Amazon/images/31N0bKOOhAL.jpg,6,5,10
17867,Amazon/images/41g120m%2BrkL.jpg,Amazon/images/41uXuprINwL.jpg,6,5,10
13697,Amazon/images/41v02rSZqEL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,11,1
12086,Amazon/images/41gQCt2XZIL.jpg,Amazon/images/41EF8EMZgML.jpg,3,5,10
17780,Amazon/images/41%2BEhiZtiAL.jpg,Amazon/images/41VLCuXs4FL.jpg,6,5,10
12548,Amazon/images/41M1aOqNgJL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,2,4,10
17894,Amazon/images/41KyKozC50L.jpg,Amazon/images/31JDkZYzJuL.jpg,1,5,10
17077,Amazon/images/41Z%2B2B%2BfnCL.jpg,Amazon/images/31JDkZYzJuL.jpg,6,5,10
16836,Amazon/images/41pkd1JYzyL.jpg,Amazon/images/41MedmiQ68L.jpg,2,11,10
15544,Amazon/images/411aWRg5yvL.jpg,Amazon/images/41Ww5lQOsrL.jpg,2,4,10
17847,Amazon/images/415SLt1-24L.jpg,Amazon/images/41HIAEnWKWL.jpg,2,11,8
17339,Amazon/images/4103GMMNgJL.jpg,Amazon/images/41m0FgksT1L.jpg,2,4,10
12396,Amazon/images/41BO7ezSHpL.jpg,Amazon/images/517n3D2PVRL.jpg,1,5,10
15210,Amazon/images/61Je2AlH9XL.jpg,Amazon/images/41AN-y8OE2L.jpg,3,5,10
13169,Amazon/images/41vgOChH-EL.jpg,Amazon/images/41AjHrVLTtL.jpg,6,5,10
16192,Amazon/images/41WWV1dsgPL.jpg,Amazon/images/31gtJ8glq%2BL.jpg,"1,2",11,10
14649,Amazon/images/41P9dU3uLPL.jpg,Amazon/images/51X6A29hWhL.jpg,1,5,10
13933,Amazon/images/41RtwG1QLoL.jpg,Amazon/images/41rcPSO4aNL.jpg,2,4,8
17399,Amazon/images/413NOevPFnL.jpg,Amazon/images/413YvtgV2FL.jpg,6,5,10
14828,Amazon/images/51DUZlPPYrL.jpg,Amazon/images/413nsQI85JL.jpg,2,4,10
14701,Amazon/images/41BO7ezSHpL.jpg,Amazon/images/41scpnkGpDL.jpg,1,5,10
14462,Amazon/images/41DZOVJdG5L.jpg,Amazon/images/41tcYHChHoL.jpg,1,5,10
14863,Amazon/images/51WTU0BjxAL.jpg,Amazon/images/41yqbdgEIeL.jpg,2,11,10
14628,Amazon/images/41pDnz-7KML.jpg,Amazon/images/41czTuLOQvL.jpg,2,4,10
12063,Amazon/images/41zztuEU1zL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,4,10
17634,Amazon/images/41u3wdEJjZL.jpg,Amazon/images/41WJfWsVZCL.jpg,2,11,8
12583,Amazon/images/41P9dU3uLPL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,1,5,10
15676,Amazon/images/41PeytvEUAL.jpg,Amazon/images/41FQKH53N%2BL.jpg,1,5,10
12146,Amazon/images/51DUZlPPYrL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,4,1
12934,Amazon/images/41X4bS%2BZ3kL.jpg,Amazon/images/41FQKH53N%2BL.jpg,1,5,10
15037,Amazon/images/415SLt1-24L.jpg,Amazon/images/41MedmiQ68L.jpg,2,11,10
16281,Amazon/images/51yXjjAJlEL.jpg,Amazon/images/31N0bKOOhAL.jpg,3,5,10
17553,Amazon/images/41kiXNBqyJL.jpg,Amazon/images/41NzHlC46kL.jpg,2,4,10
16076,Amazon/images/41mKOtu985L.jpg,Amazon/images/41MedmiQ68L.jpg,2,11,10
16910,Amazon/images/41vgOChH-EL.jpg,Amazon/images/41MedmiQ68L.jpg,3,5,10
16678,Amazon/images/41Q72mVAikL.jpg,Amazon/images/41PEyVgOtiL.jpg,2,11,1
13229,Amazon/images/41ecYrl7mIL.jpg,Amazon/images/414c0cB41rL.jpg,1,5,10
17808,Amazon/images/41LpyKAUEZL.jpg,Amazon/images/41tcYHChHoL.jpg,1,5,10
13356,Amazon/images/413%2BnYeCLHL.jpg,Amazon/images/41VLCuXs4FL.jpg,6,5,10
17252,Amazon/images/41GvRcGFLdL.jpg,Amazon/images/41Ww5lQOsrL.jpg,2,11,10
15577,Amazon/images/416VYqaPXTL.jpg,Amazon/images/31MqQDveXbL.jpg,6,5,10
12043,Amazon/images/41iEhKRi-hL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,11,1
15072,Amazon/images/416-OYajDIL.jpg,Amazon/images/415SkJQDjTL.jpg,2,3,8
15891,Amazon/images/51ZgAO6U%2BNL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
16422,Amazon/images/41KyKozC50L.jpg,Amazon/images/41YdncyDatL.jpg,1,5,10
14727,Amazon/images/41P9dU3uLPL.jpg,Amazon/images/51X6A29hWhL.jpg,1,5,10
13440,Amazon/images/41roEN8ncbL.jpg,Amazon/images/31ZKv1DIcDL.jpg,6,5,10
13651,Amazon/images/41Q8lLent8L.jpg,Amazon/images/41AjHrVLTtL.jpg,6,5,10
12576,Amazon/images/41ecYrl7mIL.jpg,Amazon/images/41EF8EMZgML.jpg,6,5,10
13544,Amazon/images/51AUYKuwlfL.jpg,Amazon/images/41MCuVb7xIL.jpg,2,4,8
16587,Amazon/images/51ucHkShjOL.jpg,Amazon/images/41QntJtgQDL.jpg,2,4,8
12599,Amazon/images/41hij4fUlwL.jpg,Amazon/images/4162-T9AazL.jpg,2,4,8
17298,Amazon/images/41u3wdEJjZL.jpg,Amazon/images/41WJfWsVZCL.jpg,2,11,8
13149,Amazon/images/41O5s38f6BL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,4,1
14399,Amazon/images/416VYqaPXTL.jpg,Amazon/images/51X6A29hWhL.jpg,1,5,10
15172,Amazon/images/41de3jRYgEL.jpg,Amazon/images/41n39srVFAL.jpg,2,11,10
13928,Amazon/images/41fP9KTkPtL.jpg,Amazon/images/51X6A29hWhL.jpg,2,4,10
16869,Amazon/images/41vlJYx8G%2BL.jpg,Amazon/images/41TP120YxbL.jpg,2,4,8
12249,Amazon/images/41ykteKvlnL.jpg,Amazon/images/41yqbdgEIeL.jpg,2,4,10
15587,Amazon/images/41tOujIS14L.jpg,Amazon/images/4170fAW4x%2BL.jpg,2,4,8
16733,Amazon/images/41nIWlpm%2B2L.jpg,Amazon/images/31gtJ8glq%2BL.jpg,2,4,10
17647,Amazon/images/41Q8lLent8L.jpg,Amazon/images/41VLCuXs4FL.jpg,1,5,10
13413,Amazon/images/41vlJYx8G%2BL.jpg,Amazon/images/41czTuLOQvL.jpg,2,4,10
13534,Amazon/images/51JtzVRr3FL.jpg,Amazon/images/414c0cB41rL.jpg,2,3,10
16469,Amazon/images/51ucHkShjOL.jpg,Amazon/images/41QntJtgQDL.jpg,2,4,8
12036,Amazon/images/513CCdEH1wL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,6,5,10
12624,Amazon/images/41RfJt5LB6L.jpg,Amazon/images/61QVKClY3mL.jpg,1,4,8
13019,Amazon/images/41iEhKRi-hL.jpg,Amazon/images/41MCuVb7xIL.jpg,2,11,8
17316,Amazon/images/413NOevPFnL.jpg,Amazon/images/413YvtgV2FL.jpg,6,5,10
16897,Amazon/images/41ro3JvZ-2L.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
12563,Amazon/images/51ap31BxH7L.jpg,Amazon/images/41CAzqZTHFL.jpg,3,5,10
16195,Amazon/images/417P1gKInCL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,2,4,10
13984,Amazon/images/417P1gKInCL.jpg,Amazon/images/41MCuVb7xIL.jpg,2,4,8
15870,Amazon/images/41JWw4iDMXL.jpg,Amazon/images/41maYFVBeeL.jpg,2,4,10
14922,Amazon/images/41gND%2BfTUpL.jpg,Amazon/images/41kE44jV4vL.jpg,2,4,8
12628,Amazon/images/51LLEc3yBjL.jpg,Amazon/images/411tFNX%2B51L.jpg,3,5,10
12435,Amazon/images/41KyKozC50L.jpg,Amazon/images/517n3D2PVRL.jpg,1,5,10
16921,Amazon/images/61Je2AlH9XL.jpg,Amazon/images/41PKgzpBBBL.jpg,3,5,10
14589,Amazon/images/41DZOVJdG5L.jpg,Amazon/images/41tcYHChHoL.jpg,1,5,10
14141,Amazon/images/41PYryTcvLL.jpg,Amazon/images/413nsQI85JL.jpg,2,4,10
15281,Amazon/images/41Paepq%2BNsL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,4,10
17379,Amazon/images/4132yYVcqyL.jpg,Amazon/images/41NzHlC46kL.jpg,2,4,10
17438,Amazon/images/51WTU0BjxAL.jpg,Amazon/images/418V8Z6I95L.jpg,2,11,8
13897,Amazon/images/51wmtQrHjPL.jpg,Amazon/images/41CAzqZTHFL.jpg,6,5,10
13435,Amazon/images/41ykteKvlnL.jpg,Amazon/images/41yqbdgEIeL.jpg,2,4,10
15279,Amazon/images/513CCdEH1wL.jpg,Amazon/images/41FQKH53N%2BL.jpg,1,5,10
14172,Amazon/images/51g-WpgTlwL.jpg,Amazon/images/41H-K78aXWL.jpg,2,4,10
15843,Amazon/images/41KekVh5a0L.jpg,Amazon/images/41maYFVBeeL.jpg,1,5,10
13265,Amazon/images/517O3i6hEvL.jpg,Amazon/images/414c0cB41rL.jpg,3,5,10
14838,Amazon/images/41BO7ezSHpL.jpg,Amazon/images/41scpnkGpDL.jpg,1,5,10
13363,Amazon/images/41W1oG9UlkL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,11,10
13237,Amazon/images/51mdCm304ML.jpg,Amazon/images/41CAzqZTHFL.jpg,6,5,10
14749,Amazon/images/41X4bS%2BZ3kL.jpg,Amazon/images/41EF8EMZgML.jpg,6,5,10
17608,Amazon/images/51JlRcFHpCL.jpg,Amazon/images/41tcYHChHoL.jpg,6,5,10
15739,Amazon/images/41tL9%2BnagCL.jpg,Amazon/images/31NUDrxNhxL.jpg,2,11,10
13564,Amazon/images/411aWRg5yvL.jpg,Amazon/images/41czTuLOQvL.jpg,2,4,10
15391,Amazon/images/31Pp59Fn0LL.jpg,Amazon/images/418cn93HS2L.jpg,2,4,8
13518,Amazon/images/41RtwG1QLoL.jpg,Amazon/images/41rcPSO4aNL.jpg,2,4,8
16794,Amazon/images/41ro3JvZ-2L.jpg,Amazon/images/41Xxi3bUPvL.jpg,1,5,10
12171,Amazon/images/41Z%2B2B%2BfnCL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,6,5,10
16655,Amazon/images/41M0iTFhR7L.jpg,Amazon/images/41Cr%2BAECjyL.jpg,6,5,10
16030,Amazon/images/41Jm6vlCQHL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,11,1
13789,Amazon/images/41Q8lLent8L.jpg,Amazon/images/41AjHrVLTtL.jpg,1,5,10
17219,Amazon/images/51Zhjm09msL.jpg,Amazon/images/41NzHlC46kL.jpg,6,5,10
14665,Amazon/images/41Fb-oVevcL.jpg,Amazon/images/41EF8EMZgML.jpg,2,11,10
15061,Amazon/images/51STnxgLNcL.jpg,Amazon/images/411RTZ4a65L.jpg,2,11,6
13093,Amazon/images/41TuGJNaGEL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,4,1
15778,Amazon/images/51uyzr1E6nL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,11,10
13802,Amazon/images/51mdCm304ML.jpg,Amazon/images/41CAzqZTHFL.jpg,6,5,10
15477,Amazon/images/41LpyKAUEZL.jpg,Amazon/images/41FQKH53N%2BL.jpg,1,5,10
17873,Amazon/images/41KucUvONQL.jpg,Amazon/images/41WJfWsVZCL.jpg,2,4,8
13976,Amazon/images/51RIXmqCJ5L.jpg,Amazon/images/41yqbdgEIeL.jpg,3,5,10
15824,Amazon/images/41e3MIrnGzL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,4,10
15556,Amazon/images/41Q72mVAikL.jpg,Amazon/images/418cn93HS2L.jpg,2,11,8
14321,Amazon/images/41RGEWcgGIL.jpg,Amazon/images/41HIAEnWKWL.jpg,2,4,8
15746,Amazon/images/41Zs1qTf6sL.jpg,Amazon/images/41I-O-JfUPL.jpg,2,3,8
17827,Amazon/images/41roEN8ncbL.jpg,Amazon/images/41NzHlC46kL.jpg,6,5,10
15570,Amazon/images/41zeGR23%2BfL.jpg,Amazon/images/41maYFVBeeL.jpg,2,11,10
13367,Amazon/images/411aWRg5yvL.jpg,Amazon/images/41czTuLOQvL.jpg,2,4,10
13609,Amazon/images/41TuGJNaGEL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,4,1
13751,Amazon/images/41QQgO7Ox8L.jpg,Amazon/images/41rcPSO4aNL.jpg,2,11,8
17065,Amazon/images/41RtwG1QLoL.jpg,Amazon/images/41qiQqqLDUL.jpg,2,4,10
13223,Amazon/images/41bwOGgCrAL.jpg,Amazon/images/414Prd71XlL.jpg,2,4,8
14039,Amazon/images/413NOevPFnL.jpg,Amazon/images/41tcYHChHoL.jpg,1,5,10
12681,Amazon/images/41D7H5eUJ9L.jpg,Amazon/images/41iOicF0SML.jpg,2,4,6
16843,Amazon/images/41b-n44XPWL.jpg,Amazon/images/31N0bKOOhAL.jpg,6,5,10
13900,Amazon/images/415SLt1-24L.jpg,Amazon/images/41pBNiokb-L.jpg,2,11,10
14245,Amazon/images/51A8o4NCjjL.jpg,Amazon/images/41yqbdgEIeL.jpg,3,5,10
17719,Amazon/images/517O3i6hEvL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,3,5,10
13772,Amazon/images/41AN8WQS1kL.jpg,Amazon/images/41kE44jV4vL.jpg,2,11,8
15367,Amazon/images/51K304v1MjL.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
15702,Amazon/images/51ap31BxH7L.jpg,Amazon/images/31NUDrxNhxL.jpg,6,5,10
17076,Amazon/images/51mdCm304ML.jpg,Amazon/images/41uXuprINwL.jpg,6,5,10
14605,Amazon/images/51IWX-eOqQL.jpg,Amazon/images/41kE44jV4vL.jpg,2,11,8
17197,Amazon/images/41BtbH%2BP58L.jpg,Amazon/images/41WJfWsVZCL.jpg,2,4,8
16369,Amazon/images/41PeytvEUAL.jpg,Amazon/images/31N0bKOOhAL.jpg,"1,6",5,10
12438,Amazon/images/41P9dU3uLPL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,1,5,10
12488,Amazon/images/51fj0-mFxQL.jpg,Amazon/images/413XBtx7k5L.jpg,2,11,8
13325,Amazon/images/51AUYKuwlfL.jpg,Amazon/images/41MCuVb7xIL.jpg,2,4,8
16792,Amazon/images/51gvcrAqrEL.jpg,Amazon/images/41PKgzpBBBL.jpg,2,11,10
15012,Amazon/images/51ZUoMOyxPL.jpg,Amazon/images/4170fAW4x%2BL.jpg,2,3,8
14047,Amazon/images/41GvRcGFLdL.jpg,Amazon/images/41NzHlC46kL.jpg,2,11,10
